dt,atm_id,region,total_withdrawn_amount_kwd,total_withdraw_txn_count,total_deposited_amount_kwd,total_deposit_txn_count,reported_dt,dup_flag
2024-10-21,ATM_0118,Mubarak Al-Kabeer,955.19,25,14.89,2,2024-10-21,false
2024-10-21,ATM_0121,Kuwait City,1513.02,55,28.51,4,2024-10-21,false
2024-10-21,ATM_0122,Ahmadi,1542.17,50,13.72,2,2024-10-21,false
2024-10-21,ATM_0123,Kuwait City,1046.71,33,28.76,2,2024-10-21,false
2024-10-21,ATM_0125,Farwaniya,1331.95,53,15.12,3,2024-10-21,false
2024-10-21,ATM_0126,Ahmadi,1801.45,59,31.64,3,2024-10-21,false
2024-10-21,ATM_0127,Ahmadi,818.91,28,33.75,3,2024-10-21,false
2024-10-21,ATM_0128,Hawalli,1539.3,56,30.85,5,2024-10-21,false
2024-10-21,ATM_0129,Hawalli,1702.84,46,12.55,2,2024-10-21,false
2024-10-21,ATM_0130,Kuwait City,886.54,34,19.36,2,2024-10-21,false
2024-10-21,ATM_0131,Ahmadi,906.06,31,26.86,4,2024-10-21,false
2024-10-21,ATM_0132,Hawalli,1075.49,30,7.83,1,2024-10-21,false
2024-10-21,ATM_0133,Mubarak Al-Kabeer,932.77,37,0.0,0,2024-10-21,false
2024-10-21,ATM_0134,Kuwait City,595.31,19,17.27,3,2024-10-21,false
2024-10-21,ATM_0138,Jahra,715.2,26,5.0,1,2024-10-21,false
2024-10-21,ATM_0139,Mubarak Al-Kabeer,1108.55,39,15.48,3,2024-10-21,false
2024-10-21,ATM_0140,Hawalli,1603.13,57,30.18,3,2024-10-21,false
2024-10-21,ATM_0142,Farwaniya,1343.09,41,10.0,2,2024-10-21,false
2024-10-21,ATM_0143,Kuwait City,1454.69,40,51.1,5,2024-10-21,false
2024-10-21,ATM_0144,Kuwait City,1178.38,37,5.0,1,2024-10-21,false
2024-10-21,ATM_0145,Farwaniya,1342.51,43,18.6,3,2024-10-21,false
2024-10-21,ATM_0146,Mubarak Al-Kabeer,1162.64,43,20.42,4,2024-10-21,false
2024-10-21,ATM_0147,Jahra,1056.09,42,16.57,3,2024-10-21,false
2024-10-21,ATM_0149,Kuwait City,826.83,32,5.02,1,2024-10-21,false
2024-10-21,ATM_0150,Kuwait City,1513.0,53,0.0,0,2024-10-21,false
2024-10-21,ATM_0151,Mubarak Al-Kabeer,1059.96,37,19.73,3,2024-10-21,false
2024-10-21,ATM_0152,Kuwait City,1167.16,42,22.81,3,2024-10-21,false
2024-10-21,ATM_0153,Hawalli,840.05,33,5.0,1,2024-10-21,false
2024-10-21,ATM_0154,Kuwait City,896.24,32,26.91,2,2024-10-21,false
2024-10-21,ATM_0156,Mubarak Al-Kabeer,803.21,33,28.8,3,2024-10-21,false
2024-10-21,ATM_0157,Jahra,1383.23,47,16.38,3,2024-10-21,false
2024-10-21,ATM_0158,Jahra,1287.74,37,15.07,3,2024-10-21,false
2024-10-21,ATM_0159,Ahmadi,1142.79,33,10.0,2,2024-10-21,false
2024-10-21,ATM_0160,Kuwait City,885.05,33,17.8,3,2024-10-21,false
2024-10-21,ATM_0161,Kuwait City,958.19,40,11.23,2,2024-10-21,false
2024-10-21,ATM_0163,Farwaniya,2029.25,72,33.55,6,2024-10-21,false
2024-10-21,ATM_0164,Kuwait City,1380.46,45,22.97,4,2024-10-21,false
2024-10-21,ATM_0165,Kuwait City,905.98,33,10.0,2,2024-10-21,false
2024-10-21,ATM_0166,Jahra,810.38,35,14.6,2,2024-10-21,false
2024-10-21,ATM_0168,Ahmadi,1703.49,51,38.61,4,2024-10-21,false
2024-10-21,ATM_0169,Kuwait City,1458.95,49,29.41,4,2024-10-21,false
2024-10-21,ATM_0170,Farwaniya,994.34,32,20.69,3,2024-10-21,false
2024-10-21,ATM_0172,Kuwait City,1740.09,47,11.82,2,2024-10-21,false
2024-10-21,ATM_0173,Mubarak Al-Kabeer,1224.31,46,14.2,2,2024-10-21,false
2024-10-21,ATM_0175,Hawalli,1275.39,40,11.08,2,2024-10-22,false
2024-10-21,ATM_0176,Mubarak Al-Kabeer,1251.76,42,5.79,1,2024-10-21,false
2024-10-21,ATM_0177,Hawalli,1229.15,40,5.5,1,2024-10-21,false
2024-10-21,ATM_0179,Ahmadi,1252.79,34,43.45,4,2024-10-21,false
2024-10-21,ATM_0180,Hawalli,1278.85,56,21.0,3,2024-10-21,false
2024-10-21,ATM_0184,Farwaniya,1066.01,36,24.31,3,2024-10-21,false
2024-10-21,ATM_0185,Hawalli,746.17,22,6.57,1,2024-10-21,false
2024-10-21,ATM_0186,Hawalli,1367.89,44,23.46,4,2024-10-21,false
2024-10-21,ATM_0187,Mubarak Al-Kabeer,827.23,26,19.59,3,2024-10-21,false
2024-10-21,ATM_0189,Hawalli,1144.65,41,25.16,3,2024-10-21,false
2024-10-21,ATM_0191,Hawalli,1281.49,46,11.44,2,2024-10-21,false
2024-10-21,ATM_0192,Kuwait City,796.8,26,7.5,1,2024-10-21,false
2024-10-21,ATM_0194,Hawalli,805.85,27,5.0,1,2024-10-21,false
2024-10-21,ATM_0196,Farwaniya,1158.75,35,24.71,4,2024-10-21,false
2024-10-21,ATM_0197,Kuwait City,1689.85,61,31.66,5,2024-10-21,false
2024-10-21,ATM_0198,Farwaniya,1096.78,38,15.0,3,2024-10-21,false
2024-10-21,ATM_0201,Kuwait City,602.04,28,19.1,2,2024-10-21,false
2024-10-21,ATM_0202,Kuwait City,1398.33,41,18.61,2,2024-10-21,false
2024-10-21,ATM_0206,Farwaniya,1304.3,43,16.29,3,2024-10-21,false
2024-10-21,ATM_0207,Ahmadi,880.65,35,20.61,4,2024-10-21,false
2024-10-21,ATM_0208,Hawalli,960.67,24,10.0,2,2024-10-21,false
2024-10-21,ATM_0209,Mubarak Al-Kabeer,973.35,23,0.0,0,2024-10-21,false
2024-10-21,ATM_0210,Ahmadi,699.97,27,15.21,2,2024-10-21,false
2024-10-21,ATM_0211,Kuwait City,1232.78,45,30.01,5,2024-10-21,false
2024-10-21,ATM_0212,Hawalli,889.15,35,30.31,3,2024-10-21,false
2024-10-21,ATM_0213,Kuwait City,1805.63,64,36.21,5,2024-10-21,false
2024-10-21,ATM_0216,Hawalli,1118.03,42,10.0,2,2024-10-21,false
2024-10-21,ATM_0218,Ahmadi,1536.0,53,30.88,4,2024-10-21,false
2024-10-21,ATM_0219,Hawalli,1082.38,35,0.0,0,2024-10-21,false
2024-10-21,ATM_0220,Hawalli,934.31,30,5.0,1,2024-10-21,false
2024-10-21,ATM_0221,Ahmadi,999.27,40,5.2,1,2024-10-22,false
2024-10-21,ATM_0222,Hawalli,1220.53,50,16.97,3,2024-10-21,false
2024-10-21,ATM_0223,Mubarak Al-Kabeer,1734.78,67,38.57,5,2024-10-21,false
2024-10-21,ATM_0224,Farwaniya,1129.5,33,9.33,1,2024-10-21,false
2024-10-21,ATM_0226,Farwaniya,1446.19,57,32.76,5,2024-10-21,false
2024-10-21,ATM_0227,Ahmadi,1755.99,60,46.89,7,2024-10-21,false
2024-10-21,ATM_0230,Ahmadi,1836.81,63,34.42,6,2024-10-21,false
2024-10-21,ATM_0233,Farwaniya,1418.75,48,38.14,5,2024-10-21,false
2024-10-21,ATM_0234,Kuwait City,1089.05,40,20.74,3,2024-10-21,false
2024-10-21,ATM_0235,Jahra,826.86,27,6.47,1,2024-10-21,false
2024-10-21,ATM_0236,Hawalli,1271.0,44,26.15,3,2024-10-21,false
2024-10-21,ATM_0237,Mubarak Al-Kabeer,1139.57,43,29.97,4,2024-10-21,false
2024-10-21,ATM_0239,Kuwait City,998.09,39,20.04,4,2024-10-22,false
2024-10-21,ATM_0240,Kuwait City,953.21,40,32.7,2,2024-10-21,false
2024-10-21,ATM_0243,Kuwait City,1096.13,32,24.39,3,2024-10-21,false
2024-10-21,ATM_0244,Ahmadi,1329.07,46,16.91,2,2024-10-21,false
2024-10-21,ATM_0245,Ahmadi,1446.46,46,47.71,5,2024-10-21,false
2024-10-21,ATM_0247,Kuwait City,1040.54,28,12.36,2,2024-10-21,false
2024-10-21,ATM_0248,Kuwait City,1512.26,49,25.23,4,2024-10-21,false
2024-10-21,ATM_0250,Kuwait City,1520.07,51,28.19,4,2024-10-21,false
2024-10-22,ATM_0004,Ahmadi,1601.23,54,44.89,7,2024-10-22,false
2024-10-22,ATM_0005,Ahmadi,1509.74,49,35.67,5,2024-10-22,false
2024-10-22,ATM_0006,Ahmadi,1020.31,38,20.45,4,2024-10-22,false
2024-10-22,ATM_0007,Farwaniya,1248.53,38,32.11,4,2024-10-22,false
2024-10-22,ATM_0010,Kuwait City,1580.91,55,21.38,3,2024-10-22,false
2024-10-22,ATM_0011,Farwaniya,824.58,24,24.89,2,2024-10-22,false
2024-10-22,ATM_0014,Jahra,1070.97,49,25.28,4,2024-10-22,false
2024-10-22,ATM_0015,Mubarak Al-Kabeer,1048.71,38,7.94,1,2024-10-22,false
2024-10-22,ATM_0016,Kuwait City,1041.96,39,17.36,3,2024-10-22,false
2024-10-22,ATM_0018,Kuwait City,1108.45,38,31.74,3,2024-10-22,false
2024-10-22,ATM_0019,Jahra,1704.56,51,21.89,4,2024-10-22,false
2024-10-22,ATM_0020,Farwaniya,1132.43,44,15.0,3,2024-10-22,false
2024-10-22,ATM_0021,Hawalli,1706.68,62,31.65,5,2024-10-22,false
2024-10-22,ATM_0022,Ahmadi,1919.16,53,25.45,3,2024-10-23,false
2024-10-22,ATM_0023,Kuwait City,1299.27,50,46.51,6,2024-10-22,false
2024-10-22,ATM_0024,Kuwait City,1163.2,36,21.21,2,2024-10-22,false
2024-10-22,ATM_0027,Hawalli,1769.32,61,62.14,6,2024-10-22,false
2024-10-22,ATM_0028,Jahra,1425.03,53,23.98,4,2024-10-22,false
2024-10-22,ATM_0031,Farwaniya,1066.03,47,25.53,5,2024-10-22,false
2024-10-22,ATM_0032,Mubarak Al-Kabeer,1381.45,38,42.33,5,2024-10-22,false
2024-10-22,ATM_0033,Kuwait City,992.41,37,20.0,4,2024-10-22,false
2024-10-22,ATM_0034,Jahra,1264.32,39,10.32,2,2024-10-22,false
2024-10-22,ATM_0035,Mubarak Al-Kabeer,1186.83,48,22.99,3,2024-10-22,false
2024-10-22,ATM_0037,Ahmadi,784.18,24,37.73,2,2024-10-22,false
2024-10-22,ATM_0038,Kuwait City,945.74,31,12.83,2,2024-10-22,false
2024-10-22,ATM_0039,Farwaniya,1231.68,42,10.0,2,2024-10-22,false
2024-10-22,ATM_0040,Hawalli,920.3,27,32.39,4,2024-10-22,false
2024-10-22,ATM_0042,Kuwait City,1804.74,59,52.1,7,2024-10-22,false
2024-10-22,ATM_0043,Kuwait City,1509.46,61,33.81,3,2024-10-22,false
2024-10-22,ATM_0046,Ahmadi,1270.77,49,29.58,5,2024-10-22,false
2024-10-22,ATM_0047,Jahra,883.1,31,13.12,2,2024-10-22,false
2024-10-22,ATM_0049,Farwaniya,877.01,26,12.62,2,2024-10-22,false
2024-10-22,ATM_0050,Kuwait City,1486.94,54,16.22,2,2024-10-22,false
2024-10-22,ATM_0051,Kuwait City,617.47,28,5.59,1,2024-10-22,false
2024-10-22,ATM_0052,Kuwait City,709.5,25,0.0,0,2024-10-22,false
2024-10-22,ATM_0053,Farwaniya,1111.91,42,15.0,3,2024-10-22,false
2024-10-22,ATM_0054,Farwaniya,944.02,35,10.0,2,2024-10-22,false
2024-10-22,ATM_0056,Jahra,909.23,35,11.52,1,2024-10-22,false
2024-10-22,ATM_0058,Jahra,2265.12,66,41.4,6,2024-10-22,false
2024-10-22,ATM_0059,Ahmadi,1978.81,67,58.01,6,2024-10-22,false
2024-10-22,ATM_0060,Hawalli,1605.87,53,13.62,2,2024-10-22,false
2024-10-22,ATM_0061,Mubarak Al-Kabeer,963.64,34,28.94,3,2024-10-22,false
2024-10-22,ATM_0063,Ahmadi,1340.8,53,25.59,4,2024-10-22,false
2024-10-22,ATM_0064,Hawalli,1608.68,45,43.1,4,2024-10-22,false
2024-10-22,ATM_0066,Kuwait City,622.04,25,10.96,2,2024-10-22,false
2024-10-22,ATM_0067,Kuwait City,856.54,29,0.0,0,2024-10-22,false
2024-10-22,ATM_0068,Kuwait City,983.74,28,10.14,2,2024-10-22,false
2024-10-22,ATM_0069,Farwaniya,1747.49,64,28.9,4,2024-10-22,false
2024-10-22,ATM_0074,Ahmadi,1417.35,46,18.51,1,2024-10-22,false
2024-10-22,ATM_0075,Ahmadi,1112.07,33,0.0,0,2024-10-22,false
2024-10-22,ATM_0076,Mubarak Al-Kabeer,1299.02,44,53.12,5,2024-10-22,false
2024-10-22,ATM_0077,Kuwait City,1824.18,67,44.47,6,2024-10-22,false
2024-10-22,ATM_0080,Jahra,1420.57,58,39.57,6,2024-10-22,false
2024-10-22,ATM_0081,Ahmadi,812.33,35,11.67,2,2024-10-22,false
2024-10-22,ATM_0082,Ahmadi,1376.79,44,25.02,3,2024-10-22,false
2024-10-22,ATM_0083,Ahmadi,1092.58,36,6.54,1,2024-10-22,false
2024-10-22,ATM_0085,Ahmadi,1099.33,39,15.8,3,2024-10-22,false
2024-10-22,ATM_0086,Kuwait City,1058.53,35,56.55,4,2024-10-22,false
2024-10-22,ATM_0087,Hawalli,1394.03,47,21.51,4,2024-10-22,false
2024-10-22,ATM_0088,Hawalli,850.66,31,30.26,2,2024-10-22,false
2024-10-22,ATM_0089,Hawalli,1057.07,34,19.42,3,2024-10-22,false
2024-10-22,ATM_0090,Farwaniya,708.5,32,5.0,1,2024-10-22,false
2024-10-22,ATM_0091,Kuwait City,1109.84,41,21.61,4,2024-10-22,false
2024-10-22,ATM_0092,Ahmadi,1435.11,37,20.89,4,2024-10-22,false
2024-10-22,ATM_0093,Kuwait City,1039.42,34,17.24,3,2024-10-22,false
2024-10-22,ATM_0095,Farwaniya,1577.08,51,39.75,5,2024-10-22,false
2024-10-22,ATM_0096,Kuwait City,1864.23,61,64.49,7,2024-10-22,false
2024-10-22,ATM_0097,Kuwait City,1890.6,69,26.08,4,2024-10-22,false
2024-10-22,ATM_0098,Jahra,1483.16,51,31.11,5,2024-10-22,false
2024-10-22,ATM_0100,Kuwait City,905.95,29,20.0,3,2024-10-22,false
2024-10-22,ATM_0101,Hawalli,1273.14,48,44.26,6,2024-10-22,false
2024-10-22,ATM_0102,Ahmadi,1326.1,36,25.3,5,2024-10-22,false
2024-10-22,ATM_0103,Hawalli,699.93,29,0.0,0,2024-10-22,false
2024-10-22,ATM_0104,Farwaniya,1585.55,56,20.35,3,2024-10-22,false
2024-10-22,ATM_0106,Farwaniya,560.97,25,10.0,2,2024-10-22,false
2024-10-22,ATM_0108,Mubarak Al-Kabeer,1369.2,47,33.59,4,2024-10-22,false
2024-10-22,ATM_0109,Kuwait City,1550.31,48,27.37,4,2024-10-22,false
2024-10-22,ATM_0110,Farwaniya,1332.67,58,33.32,4,2024-10-22,false
2024-10-22,ATM_0112,Ahmadi,1524.93,60,11.88,2,2024-10-23,false
2024-10-22,ATM_0114,Farwaniya,1095.24,33,24.82,2,2024-10-22,false
2024-10-22,ATM_0115,Hawalli,1192.03,53,15.85,3,2024-10-22,false
2024-10-22,ATM_0116,Kuwait City,1322.03,49,10.0,2,2024-10-22,false
2024-10-22,ATM_0117,Kuwait City,1628.31,52,25.73,3,2024-10-22,false
2024-10-22,ATM_0121,Kuwait City,1605.91,59,57.05,6,2024-10-22,false
2024-10-22,ATM_0122,Ahmadi,1508.37,46,44.55,4,2024-10-22,false
2024-10-22,ATM_0123,Kuwait City,595.55,22,11.91,2,2024-10-22,false
2024-10-22,ATM_0125,Farwaniya,1114.1,46,10.0,2,2024-10-22,false
2024-10-22,ATM_0126,Ahmadi,1687.57,62,25.65,4,2024-10-22,false
2024-10-22,ATM_0127,Ahmadi,1002.85,37,33.62,2,2024-10-22,false
2024-10-22,ATM_0128,Hawalli,1441.17,51,37.83,4,2024-10-22,false
2024-10-22,ATM_0129,Hawalli,1126.66,38,13.99,2,2024-10-22,false
2024-10-22,ATM_0130,Kuwait City,1088.87,37,11.32,2,2024-10-22,false
2024-10-22,ATM_0131,Ahmadi,2046.91,62,25.69,4,2024-10-22,false
2024-10-22,ATM_0132,Hawalli,947.69,30,7.52,1,2024-10-22,false
2024-10-22,ATM_0133,Mubarak Al-Kabeer,1024.0,35,20.08,4,2024-10-22,false
2024-10-22,ATM_0134,Kuwait City,907.06,29,10.19,2,2024-10-22,false
2024-10-22,ATM_0138,Jahra,652.85,25,10.89,1,2024-10-22,false
2024-10-22,ATM_0139,Mubarak Al-Kabeer,1389.78,44,12.07,2,2024-10-22,false
2024-10-22,ATM_0140,Hawalli,1725.02,66,35.05,5,2024-10-22,false
2024-10-22,ATM_0142,Farwaniya,1099.75,40,16.65,3,2024-10-22,false
2024-10-22,ATM_0143,Kuwait City,1340.96,40,30.26,4,2024-10-22,false
2024-10-22,ATM_0144,Kuwait City,1126.81,35,21.31,3,2024-10-22,false
2024-10-22,ATM_0145,Farwaniya,1063.68,39,10.51,2,2024-10-22,false
2024-10-22,ATM_0146,Mubarak Al-Kabeer,1009.69,36,16.64,2,2024-10-22,false
2024-10-22,ATM_0147,Jahra,1003.06,44,27.89,5,2024-10-22,false
2024-10-22,ATM_0149,Kuwait City,1048.45,35,24.51,4,2024-10-22,false
2024-10-22,ATM_0150,Kuwait City,1289.95,47,37.03,6,2024-10-22,false
2024-10-22,ATM_0151,Mubarak Al-Kabeer,1138.75,39,5.0,1,2024-10-22,false
2024-10-22,ATM_0152,Kuwait City,1452.65,46,10.0,2,2024-10-22,false
2024-10-22,ATM_0153,Hawalli,686.79,26,9.29,1,2024-10-22,false
2024-10-22,ATM_0154,Kuwait City,562.54,20,17.98,2,2024-10-22,false
2024-10-22,ATM_0155,Ahmadi,1116.59,39,18.22,2,2024-10-22,false
2024-10-22,ATM_0156,Mubarak Al-Kabeer,1283.03,36,16.36,3,2024-10-22,false
2024-10-22,ATM_0157,Jahra,1214.5,41,21.48,4,2024-10-22,false
2024-10-22,ATM_0158,Jahra,1407.85,39,15.1,2,2024-10-22,false
2024-10-22,ATM_0159,Ahmadi,850.82,28,21.74,4,2024-10-22,false
2024-10-22,ATM_0160,Kuwait City,977.5,33,11.39,2,2024-10-22,false
2024-10-22,ATM_0161,Kuwait City,1337.87,44,22.45,3,2024-10-23,false
2024-10-22,ATM_0163,Farwaniya,1472.96,47,21.93,4,2024-10-23,false
2024-10-22,ATM_0164,Kuwait City,1525.48,43,6.07,1,2024-10-22,false
2024-10-22,ATM_0165,Kuwait City,1106.34,40,15.2,3,2024-10-22,false
2024-10-22,ATM_0166,Jahra,1191.85,45,10.0,2,2024-10-22,false
2024-10-22,ATM_0168,Ahmadi,1742.76,53,6.55,1,2024-10-22,false
2024-10-22,ATM_0169,Kuwait City,1295.79,48,18.74,3,2024-10-22,false
2024-10-22,ATM_0172,Kuwait City,1657.51,51,15.72,2,2024-10-22,false
2024-10-22,ATM_0173,Mubarak Al-Kabeer,1382.95,47,30.23,5,2024-10-22,false
2024-10-22,ATM_0175,Hawalli,1253.53,42,29.81,5,2024-10-22,false
2024-10-22,ATM_0176,Mubarak Al-Kabeer,1695.45,51,24.52,4,2024-10-22,false
2024-10-22,ATM_0177,Hawalli,1139.61,37,17.84,3,2024-10-22,false
2024-10-22,ATM_0179,Ahmadi,1224.73,40,31.74,4,2024-10-22,false
2024-10-22,ATM_0180,Hawalli,1423.37,53,32.45,4,2024-10-22,false
2024-10-22,ATM_0185,Hawalli,898.99,19,7.47,1,2024-10-22,false
2024-10-22,ATM_0186,Hawalli,1388.04,43,36.44,4,2024-10-22,false
2024-10-22,ATM_0187,Mubarak Al-Kabeer,1156.25,37,10.0,2,2024-10-22,false
2024-10-22,ATM_0189,Hawalli,1044.86,41,0.0,0,2024-10-22,false
2024-10-22,ATM_0190,Jahra,1298.8,42,15.0,3,2024-10-22,false
2024-10-22,ATM_0191,Hawalli,1831.33,62,27.07,4,2024-10-22,false
2024-10-22,ATM_0192,Kuwait City,612.07,23,5.0,1,2024-10-22,false
2024-10-22,ATM_0194,Hawalli,1075.53,37,14.63,2,2024-10-22,false
2024-10-22,ATM_0196,Farwaniya,1235.92,42,42.56,4,2024-10-22,false
2024-10-22,ATM_0197,Kuwait City,1273.22,48,48.67,6,2024-10-22,false
2024-10-22,ATM_0198,Farwaniya,746.46,22,19.76,3,2024-10-22,false
2024-10-22,ATM_0201,Kuwait City,922.17,40,17.03,3,2024-10-22,false
2024-10-22,ATM_0202,Kuwait City,1604.14,46,33.97,3,2024-10-22,false
2024-10-22,ATM_0206,Farwaniya,1134.73,35,9.37,1,2024-10-22,false
2024-10-22,ATM_0207,Ahmadi,1214.18,46,23.1,4,2024-10-22,false
2024-10-22,ATM_0208,Hawalli,771.01,23,14.59,2,2024-10-22,false
2024-10-22,ATM_0209,Mubarak Al-Kabeer,730.76,22,18.37,2,2024-10-22,false
2024-10-22,ATM_0210,Ahmadi,1015.03,34,15.17,2,2024-10-22,false
2024-10-22,ATM_0212,Hawalli,823.0,30,19.4,3,2024-10-22,false
2024-10-22,ATM_0213,Kuwait City,2203.36,77,20.6,4,2024-10-22,false
2024-10-22,ATM_0216,Hawalli,1221.55,49,21.1,4,2024-10-22,false
2024-10-22,ATM_0218,Ahmadi,1077.93,42,18.2,2,2024-10-22,false
2024-10-22,ATM_0219,Hawalli,798.06,25,0.0,0,2024-10-22,false
2024-10-22,ATM_0220,Hawalli,1040.06,35,23.92,3,2024-10-22,false
2024-10-22,ATM_0221,Ahmadi,596.43,23,15.0,3,2024-10-22,false
2024-10-22,ATM_0222,Hawalli,1263.72,50,23.65,4,2024-10-22,false
2024-10-22,ATM_0223,Mubarak Al-Kabeer,1241.55,57,20.67,3,2024-10-22,false
2024-10-22,ATM_0224,Farwaniya,1308.12,37,5.0,1,2024-10-22,false
2024-10-22,ATM_0225,Farwaniya,1245.79,44,11.85,2,2024-10-22,false
2024-10-22,ATM_0226,Farwaniya,1576.83,54,21.97,4,2024-10-22,false
2024-10-22,ATM_0227,Ahmadi,1256.39,48,42.35,6,2024-10-22,false
2024-10-22,ATM_0229,Farwaniya,1193.21,44,20.0,4,2024-10-22,false
2024-10-22,ATM_0230,Ahmadi,1592.74,55,21.22,4,2024-10-22,false
2024-10-22,ATM_0233,Farwaniya,1252.57,36,15.5,3,2024-10-22,false
2024-10-22,ATM_0234,Kuwait City,1162.6,43,34.39,4,2024-10-22,false
2024-10-22,ATM_0235,Jahra,1011.99,25,62.08,6,2024-10-22,false
2024-10-22,ATM_0236,Hawalli,1685.18,49,21.92,3,2024-10-22,false
2024-10-22,ATM_0237,Mubarak Al-Kabeer,1162.02,42,45.38,6,2024-10-22,false
2024-10-22,ATM_0239,Kuwait City,1356.9,48,19.73,3,2024-10-22,false
2024-10-22,ATM_0240,Kuwait City,1034.21,43,24.61,3,2024-10-22,false
2024-10-22,ATM_0245,Ahmadi,633.0,21,9.79,1,2024-10-22,false
2024-10-22,ATM_0247,Kuwait City,768.1,28,18.32,2,2024-10-22,false
2024-10-22,ATM_0248,Kuwait City,1408.0,49,11.72,2,2024-10-23,false
2024-10-22,ATM_0250,Kuwait City,1464.4,52,11.24,2,2024-10-22,false
2024-10-23,ATM_0004,Ahmadi,1148.87,46,26.36,4,2024-10-23,false
2024-10-23,ATM_0005,Ahmadi,1507.32,57,17.75,3,2024-10-23,false
2024-10-23,ATM_0006,Ahmadi,1672.36,56,18.31,2,2024-10-23,false
2024-10-23,ATM_0007,Farwaniya,1058.08,43,16.18,3,2024-10-23,false
2024-10-23,ATM_0010,Kuwait City,1758.09,57,64.19,7,2024-10-23,false
2024-10-23,ATM_0011,Farwaniya,1380.21,43,23.36,4,2024-10-23,false
2024-10-23,ATM_0013,Kuwait City,1027.18,35,28.0,4,2024-10-23,false
2024-10-23,ATM_0014,Jahra,1823.11,68,33.31,4,2024-10-23,false
2024-10-23,ATM_0015,Mubarak Al-Kabeer,1060.37,38,10.0,2,2024-10-23,false
2024-10-23,ATM_0016,Kuwait City,829.43,31,19.2,3,2024-10-23,false
2024-10-23,ATM_0018,Kuwait City,1257.93,44,30.74,5,2024-10-23,false
2024-10-23,ATM_0019,Jahra,1719.37,57,22.03,3,2024-10-23,false
2024-10-23,ATM_0020,Farwaniya,1029.38,37,5.0,1,2024-10-23,false
2024-10-23,ATM_0021,Hawalli,1439.37,42,23.35,3,2024-10-23,false
2024-10-23,ATM_0022,Ahmadi,1210.18,38,38.74,4,2024-10-23,false
2024-10-23,ATM_0023,Kuwait City,1500.18,51,20.75,3,2024-10-23,false
2024-10-23,ATM_0024,Kuwait City,1000.61,30,16.27,3,2024-10-23,false
2024-10-23,ATM_0027,Hawalli,1705.23,60,19.99,3,2024-10-23,false
2024-10-23,ATM_0028,Jahra,1435.77,50,30.51,4,2024-10-23,false
2024-10-23,ATM_0029,Hawalli,1607.25,49,17.02,3,2024-10-23,false
2024-10-23,ATM_0031,Farwaniya,1450.29,62,22.08,4,2024-10-23,false
2024-10-23,ATM_0032,Mubarak Al-Kabeer,1470.49,43,22.57,4,2024-10-23,false
2024-10-23,ATM_0033,Kuwait City,1412.79,44,34.91,5,2024-10-23,false
2024-10-23,ATM_0034,Jahra,1722.41,56,40.51,5,2024-10-23,false
2024-10-23,ATM_0035,Mubarak Al-Kabeer,1337.28,46,23.37,4,2024-10-23,false
2024-10-23,ATM_0037,Ahmadi,1148.01,31,10.0,2,2024-10-23,false
2024-10-23,ATM_0038,Kuwait City,1873.09,45,10.89,2,2024-10-23,false
2024-10-23,ATM_0039,Farwaniya,1130.35,31,12.41,2,2024-10-23,false
2024-10-23,ATM_0040,Hawalli,1336.57,47,43.96,4,2024-10-23,false
2024-10-23,ATM_0042,Kuwait City,1140.33,46,20.66,3,2024-10-23,false
2024-10-23,ATM_0043,Kuwait City,1465.87,53,23.76,4,2024-10-23,false
2024-10-23,ATM_0046,Ahmadi,1121.14,42,27.59,4,2024-10-23,false
2024-10-23,ATM_0047,Jahra,1282.81,34,44.35,5,2024-10-23,false
2024-10-23,ATM_0049,Farwaniya,705.03,22,10.67,2,2024-10-23,false
2024-10-23,ATM_0051,Kuwait City,1059.27,44,15.54,3,2024-10-23,false
2024-10-23,ATM_0052,Kuwait City,1526.79,46,16.99,3,2024-10-23,false
2024-10-23,ATM_0053,Farwaniya,1103.39,44,25.2,4,2024-10-23,false
2024-10-23,ATM_0054,Farwaniya,1069.96,37,22.94,4,2024-10-23,false
2024-10-23,ATM_0056,Jahra,780.95,31,9.73,1,2024-10-23,false
2024-10-23,ATM_0058,Jahra,1482.0,51,35.67,5,2024-10-23,false
2024-10-23,ATM_0059,Ahmadi,1286.98,42,30.37,3,2024-10-23,false
2024-10-23,ATM_0060,Hawalli,1396.65,50,44.48,6,2024-10-23,false
2024-10-23,ATM_0061,Mubarak Al-Kabeer,754.54,25,29.66,4,2024-10-23,false
2024-10-23,ATM_0062,Kuwait City,1154.04,35,17.67,2,2024-10-23,false
2024-10-23,ATM_0063,Ahmadi,1238.3,50,15.0,3,2024-10-23,false
2024-10-23,ATM_0064,Hawalli,1204.59,39,28.03,5,2024-10-23,false
2024-10-23,ATM_0066,Kuwait City,1188.74,49,5.0,1,2024-10-23,false
2024-10-23,ATM_0067,Kuwait City,1144.06,34,15.53,2,2024-10-23,false
2024-10-23,ATM_0068,Kuwait City,1118.58,37,21.66,3,2024-10-23,false
2024-10-23,ATM_0069,Farwaniya,1810.78,67,46.66,6,2024-10-23,false
2024-10-23,ATM_0074,Ahmadi,978.02,32,12.13,2,2024-10-23,false
2024-10-23,ATM_0076,Mubarak Al-Kabeer,875.54,35,0.0,0,2024-10-23,false
2024-10-23,ATM_0077,Kuwait City,1532.17,51,22.69,4,2024-10-23,false
